SMILES,pIC50,mol,num_atoms,logP
Brc1cc(Br)cc(Br)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ae8f0>,9,3.974100000000001
Nc1cc(Cl)cc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ae960>,9,2.5756000000000006
Cc1cc(=O)[nH]c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ae9d0>,9,-0.6283800000000002
Brc1cccnc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aea40>,7,1.8440999999999996
Clc1cccnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aeab0>,7,1.7349999999999997
Clc1ccncc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aeb20>,7,1.7349999999999997
CN1CCCCC1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aeb90>,7,1.1021
CCOC(=O)CCCCC(=O)O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aec00>,12,1.1945000000000001
CCCCC(C)O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aec70>,7,1.5574
CCCC[N+](=O)[O-],0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aece0>,7,1.0632000000000001
CCCOC(N)=O,0.32,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aed50>,7,0.49170000000000014
C#CCCC,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aedc0>,5,1.4197
OCCCCl,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aee30>,5,0.6075999999999999
ICCCI,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aeea0>,5,2.2465
CCCNC,0.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aef10>,5,0.6157999999999999
COC(=O)CCCCC(=O)OC,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aef80>,12,0.8927999999999998
CCCCC[N+](=O)[O-],0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aeff0>,8,1.4533
N#CCCCCl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af060>,6,1.52898
CCCCOC,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af0d0>,6,1.4329
CCOCCCl,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af140>,6,1.2617
C1=CCC=CC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af1b0>,6,1.8926
CC(C)COCC(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af220>,9,2.3150000000000004
CCCCCOC(C)=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af290>,9,1.7397
CCCCCC#N,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af300>,7,2.09028
CCCCOCC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af370>,7,1.823
CCCCSC#N,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af3e0>,7,2.00078
O=[N+]([O-])OCCO[N+](=O)[O-],,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af450>,10,-0.597
CCCCCCCBr,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af4c0>,8,3.351700000000002
CCCCCCCCl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af530>,8,3.1956000000000016
CCOCCOCC,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af5a0>,8,1.0594000000000001
C1=CC=CC=CC=C1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af610>,8,2.2248
N#CCCCCCCC#N,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af680>,10,2.3741600000000007
CCCCCCCCCCCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af6f0>,14,5.707400000000006
CC(C)(C)C#N,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af760>,6,1.55608
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af7d0>,41,-1.5149999999999972
CCC1(c2ccccc2)NC(=O)NC1=O,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af840>,15,1.1313
CN(C)C(=O)N(C)C,0.59,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af8b0>,8,0.22960000000000003
Cc1cccc(C)c1C(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af920>,11,2.00164
COc1c(C)ncc(CO)c1CO,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a29af990>,13,0.38321999999999995
COc1cccc(OC)c1OC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afa00>,12,1.7124
Clc1ccc(Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afa70>,10,4.3002
Nc1ccc(Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afae0>,10,3.229
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afb50>,11,3.8824000000000005
Clc1cc(Cl)c(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afbc0>,10,4.3002
Nc1cc(Cl)c(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afc30>,10,3.229000000000001
Nc1c(Cl)cc(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afca0>,10,3.229
O=C(O)c1ccc[nH]1,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afd10>,8,0.7128999999999999
Nc1ccc(Cl)cc1C(=O)O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afd80>,11,1.6204
Nc1ccc(Cl)c([N+](=O)[O-])c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afdf0>,11,1.8303999999999998
c1ccc2c(c1)CCCN2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afe60>,10,2.0446999999999997
c1ccc(-n2cccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29afed0>,11,2.4773000000000005
S=C(Nc1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aff40>,15,3.4742000000000015
Brc1cc(Br)c(Br)cc1Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0040>,10,4.7366
Nc1cc(Cl)c(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b00b0>,10,3.229
OCc1cccs1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0120>,7,1.2404
NNC(=O)c1ccc([N+](=O)[O-])cc1,0.63,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0190>,13,0.19829999999999998
CC=Cc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0200>,9,2.7197000000000005
CC(=S)Nc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0270>,10,2.4458
BrCCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b02e0>,10,3.014100000000001
O=C1C=CC(=NCl)C=C1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0350>,9,1.2763
O=NC1C=CC(=O)C=C1,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b03c0>,9,0.8165
CC(=O)NC(=O)NC(C)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0430>,10,-0.6214
CCCCCOC(N)=O,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b04a0>,9,1.2719
CCSCCSP(=S)(OC)OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0510>,12,2.990000000000001
NC(=O)CF,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0580>,5,-0.5588000000000002
CNS(=O)(=O)c1ccc(C)cc1,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b05f0>,12,0.9031199999999999
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0660>,32,3.594100000000001
CC(C)c1ccccc1N,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b06d0>,10,2.3922
Cc1ccc(-c2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0740>,13,3.662020000000002
CCCc1ccccc1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b07b0>,10,2.344700000000001
Cc1cc(=O)c(O)co1,0.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0820>,9,0.6538199999999998
O=[N+]([O-])c1cccc(I)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0890>,10,2.1994
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0900>,15,0.0696000000000001
NC(=O)c1cccc([N+](=O)[O-])c1,0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0970>,12,0.6937
CC(=O)c1ccc(C(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b09e0>,12,3.0126000000000017
CCCc1ccc(O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0a50>,10,2.3447000000000005
N#CCCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0ac0>,10,2.14278
C1COCO1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0b30>,5,-0.009299999999999975
CCCCCC[N+](=O)[O-],0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0ba0>,9,1.8434
N#CCCCCCC#N,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0c10>,9,1.98406
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0c80>,22,4.107600000000001
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0cf0>,19,0.8681999999999999
CS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0d60>,15,1.7856000000000003
Cc1c(F)c(F)c(C(=O)O)c(F)c1F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0dd0>,14,2.2496199999999997
CC(=O)Nc1c(F)c(F)c(F)c(F)c1F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0e40>,15,2.3404999999999996
CC(CC(=O)O)n1nnc2ccccc21,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0eb0>,15,1.4669999999999999
O=C(O)CCn1nnc2ccccc21,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0f20>,14,0.9059999999999999
O=C(O)CCCn1nnc2ccccc21,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0f90>,15,1.2960999999999998
Cc1cc(O)cc(C)c1O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1000>,10,1.7146399999999997
NC(=O)Nc1ccccc1F,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1070>,11,1.3163000000000002
FC(F)(F)c1nc2ccc(Cl)cc2[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b10e0>,14,3.2351
O=S(=O)(Nc1ccccc1)C(F)F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1150>,13,1.6509
CC(N)(Cc1ccc(O)cc1)C(=O)O,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b11c0>,14,0.7367000000000001
NC(=O)Nc1ccc(F)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1230>,11,1.3163000000000002
NCCCCC(=O)O,0.63,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b12a0>,8,0.20000000000000012
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1310>,20,2.31562
c1ccc(-c2ncc[nH]2)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1380>,11,2.0766999999999998
CNC(=O)Oc1cc(C)c(C)cc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b13f0>,14,2.3300600000000005
CNNCc1ccc(C(=O)NC(C)C)cc1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1460>,16,1.0487999999999995
CP(C)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b14d0>,9,2.0534
CC(C)c1ccc(O)c(=O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1540>,12,1.8758000000000001
NC(=O)OCCCc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b15b0>,13,1.7145000000000001
O=C1CCCCCCN1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1620>,9,1.0667
O=C1CCCCN1,0.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1690>,7,0.28650000000000003
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1700>,17,4.0169
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1770>,28,5.378200000000002
CN(C)P(=O)(N(C)C)N(C)C,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b17e0>,11,0.7792999999999999
CC(C)(CCC(=O)O)C(=O)O,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1850>,11,0.962
NC(=O)CBr,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b18c0>,5,-0.1333999999999999
NC(=O)C(Cl)Cl,0.53,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1930>,6,0.2754
O=C(C(F)(F)F)C(F)(F)F,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b19a0>,10,1.6801
CN(N=O)C(N)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1a10>,7,-0.3216999999999998
CCN(CC)C(C)=O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1a80>,8,0.8747
CCOC(=O)N(C)C,0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1af0>,8,0.7045
CCCC(CC(C)=O)C(=O)O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1b60>,11,1.4664
C=C(C)C(=O)OCC(CC)CCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1bd0>,14,3.3221000000000025
CCCCNC(=N)NC(=N)N,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1c40>,11,-0.20605999999999913
CC#CC#CC#CC=CC(=O)OC,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1cb0>,13,0.7457
C#CCCCC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1d20>,6,1.8098
O=[N+]([O-])OCCOCCO[N+](=O)[O-],,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1d90>,13,-0.5804
CCCCCCCCC(C)=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1e00>,11,3.3260000000000023
Cc1cscn1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1e70>,6,1.45152
Cc1ncc[nH]1,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1ee0>,6,0.7181199999999999
[O-][n+]1ccccc1,0.48,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1f50>,7,0.3200000000000002
Cn1ccccc1=O,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1fc0>,8,0.38529999999999986
O=C1C2CC3C(C2)C13,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2030>,8,0.8412999999999999
Cn1ccc(=O)cc1,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b20a0>,8,0.3853
Cc1ccnc(N)c1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2110>,8,0.9722200000000001
CC1=NCCN1CCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2180>,9,-0.28729999999999983
O=C1C=CC(=O)C(Cl)=C1,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b21f0>,9,0.8170999999999999
O=c1[nH]cc(I)c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2260>,9,-0.3322
O=I(=O)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b22d0>,9,2.0536
CNc1cccc(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2340>,9,2.03672
O=NCc1ccncc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b23b0>,9,1.3479999999999999
O=Cc1ccc([N+](=O)[O-])o1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2420>,10,1.0002999999999997
NC(=O)c1ccc(Br)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2490>,10,1.548
CC(O)Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2500>,10,1.6098999999999999
O=[N+]([O-])C=Cc1ccco1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2570>,10,1.5270000000000001
Cn1cnc2c(N)ncnc21,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b25e0>,11,-0.054500000000000104
Cc1cc(C)c(C)c(C)c1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2650>,11,3.2287000000000017
Cc1cc(O)c(C)c(C)c1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b26c0>,11,2.0230600000000005
Cc1ccc([N+](=O)[O-])c(O)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2730>,11,1.60882
COc1ccccc1N(C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b27a0>,11,1.7611999999999999
NS(=O)(=O)c1ccc(Br)cc1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2810>,11,1.0965000000000003
COc1ccc(N(C)C)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2880>,11,1.7611999999999999
ClC(Cl)(Cl)Sc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b28f0>,11,4.106400000000002
NC(=O)Nc1cccc(O)c1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2960>,11,0.8828000000000003
CC(=O)Oc1cccc(F)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b29d0>,11,1.751
CNC(=O)Oc1ccccc1F,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2a40>,12,1.5439
Cc1nc([N+](=O)[O-])cn1CCO,0.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2ab0>,12,0.09201999999999994
CNC(=O)Oc1cccc(F)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2b20>,12,1.5439
CC(=Cc1ccccc1)[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2b90>,12,2.3241000000000005
CN(C)C(=S)Nc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2c00>,12,1.9449999999999998
CNC(=O)Oc1ccc(F)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2c70>,12,1.5439
O=[N+]([O-])C=Cc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2ce0>,12,2.5874000000000006
CCCCCCC1CCC(=O)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2d50>,12,2.6624000000000008
COC(OC)(OC)c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2dc0>,13,1.7361
CCCn1cnc2c(N)ncnc21,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2e30>,13,0.8185
CCCCn1nnc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2ea0>,13,2.2314
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2f10>,13,-1.7568000000000001
N#CC(=Cc1ccccc1)C(N)=O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2f80>,13,1.0788799999999996
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b2ff0>,13,3.3419000000000016
NS(=O)(=O)NCCc1ccccc1,0.95,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3060>,13,0.02220000000000044
NC(=O)C=Cc1ccc([N+](=O)[O-])o1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b30d0>,13,0.6863
OCCOc1cccc2ccccc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3140>,14,2.2108999999999996
CNC(=O)CCC(=O)c1cccnc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b31b0>,14,0.7905000000000002
Cc1ccc2c(c1)c([N+](=O)[O-])cc[n+]2[O-],0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3220>,15,1.6898199999999999
Cc1nn(-c2ccccc2)c(C)c1N=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3290>,15,2.8870400000000016
c1ccc(-c2nc3ccccc3[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3300>,15,3.2299000000000007
OC(c1ccccc1)(C(F)(F)F)C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3370>,16,2.998800000000001
CC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b33e0>,16,0.8590999999999998
CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3450>,16,3.0832000000000015
CCCNC(C)C(=O)Nc1ccccc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b34c0>,16,2.3216200000000002
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3530>,17,1.3660199999999998
CC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b35a0>,17,2.238
O=C(O)c1c2ccccc2cc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3610>,17,3.691200000000001
CCC1(C2=CCCCC2)C(=O)NC(=O)N(C)C1=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3680>,18,1.5913999999999997
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(F)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b36f0>,18,1.2948
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3760>,18,3.2997200000000024
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b37d0>,19,3.314420000000002
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3840>,19,2.4906000000000006
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b38b0>,19,5.284700000000006
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3920>,21,1.2575999999999998
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3990>,23,3.7726000000000024
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3a00>,23,1.5976000000000001
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3a70>,25,3.475100000000002
O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3ae0>,26,2.530800000000001
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3b50>,29,3.217100000000001
NCC(F)(F)F,0.31,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3bc0>,6,0.5074
COP(C)(=O)OC,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3c30>,7,1.1020999999999999
CCC(=O)N(C)C,0.33,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3ca0>,7,0.48460000000000003
CCN(N=O)C(N)=O,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3d10>,8,0.06840000000000013
CCCN(CCC)C(=O)SCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3d80>,12,2.9815000000000014
CC(C)CN(N=O)C(N)=O,0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3df0>,10,0.7045000000000002
CC(C)=CC=C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3e60>,8,2.918800000000002
N#CC=CC#N,0.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3ed0>,6,0.5897599999999998
NC1CC1,0.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b3f40>,4,0.10749999999999993
CC(=O)C1CC1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4040>,6,0.9854
CCN1CCCCC1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b40b0>,8,1.4922
CC1CCCC(C)N1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4120>,8,1.5369
COc1ccccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4190>,9,2.3486000000000002
C[SiH](C)c1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4200>,9,1.3802999999999999
N#Cc1ccc(O)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4270>,9,1.26388
C=CC(=O)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b42e0>,10,2.0553
C[Si](C)(C)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4350>,10,2.2318
CCc1ccc(CO)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b43c0>,10,1.7412999999999998
CC1(C)CCCC(C)(C)N1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4430>,10,2.3171
